name,email,sector,city,phone,website,address,formations,description,url
"IUT des Pays de l'Adour - Mont de Marsan, Université Pau et Pays de l'Adour",Non trouvé,Institut universitaire de technologie,Mont-de-Marsan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_des_pays_de_l_adour_mont_de_marsan_universite_pau_et_pays_de_l_adour-6630
"IUT de Saint-Malo, Université Rennes 1",Non trouvé,Institut universitaire de technologie,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_malo_universite_rennes_1-6631
"IUT de Saint-Etienne, Université Jean Monnet de Saint-Etienne",Non trouvé,Institut universitaire de technologie,Saint-Étienne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_etienne_universite_jean_monnet_de_saint_etienne-6632
"IUT de Saint-Denis (site La Plaine St-Denis), Université Paris 13",Non trouvé,Institut universitaire de technologie,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_denis_site_la_plaine_st_denis_universite_paris_13-6633
"IUT de Rodez, Université Toulouse I Capitole",Non trouvé,Institut universitaire de technologie,Rodez,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_rodez_universite_toulouse_i_capitole-6634
"IUT de Roanne, Université Jean Monnet de Saint-Etienne",Non trouvé,Institut universitaire de technologie,Saint-Étienne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_roanne_universite_jean_monnet_de_saint_etienne-6635
"IUT de Rennes, Université Rennes 1",Non trouvé,Institut universitaire de technologie,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_rennes_universite_rennes_1-6636
"IUT de Reims Châlons Charleville, Université de Reims Champagne-Ardenne",Non trouvé,Institut universitaire de technologie,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_reims_chalons_charleville_universite_de_reims_champagne_ardenne-6637
IUT de Saint-Dié - Université de Lorraine,Non trouvé,Institut universitaire de technologie,Saint-Dié-des-Vosges,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_die_universite_de_lorraine-6638
"IUT de Reims, Châlons, Charleville, Université de Reims Champagne-Ardenne",Non trouvé,Institut universitaire de technologie,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_reims_chalons_charleville_universite_de_reims_champagne_ardenne-6639
"IUT de Reims, Châlons, Charleville, Université de Reims Champagne-Ardenne",Non trouvé,Institut universitaire de technologie,Charleville-Mézières,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_reims_chalons_charleville_universite_de_reims_champagne_ardenne-6640
"IUT de Provence - site d'Arles, Université Aix-Marseille I",Non trouvé,Institut universitaire de technologie,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_provence_site_d_arles_universite_aix_marseille_i-6641
"IUT de Perpignan université de Perpignan, Université de Perpignan Via Domitia",Non trouvé,Institut universitaire de technologie,Perpignan,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_perpignan_universite_de_perpignan_universite_de_perpignan_via_domitia-6642
"IUT d'Epinal - Hubert Curien, Nancy-Université - Nancy 2",Non trouvé,Institut universitaire de technologie,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_d_epinal_hubert_curien_nancy_universite_nancy_2-6643
"IUT de Provence - site de Digne-les-Bains, Université Aix-Marseille I",Non trouvé,Institut universitaire de technologie,Digne-les-Bains,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_provence_site_de_digne_les_bains_universite_aix_marseille_i-6644
"IUT de Saint-Brieuc, Université Rennes 1",Non trouvé,Institut universitaire de technologie,Saint-Brieuc,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_brieuc_universite_rennes_1-6645
"IUT de Saint-Denis, Université Paris 13",Non trouvé,Institut universitaire de technologie,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_saint_denis_universite_paris_13-6646
"IUT de Quimper, Université de Bretagne Occidentale",Non trouvé,Institut universitaire de technologie,Quimper,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_quimper_universite_de_bretagne_occidentale-6647
"IUT de Perpignan antenne de Narbonne, Université de Perpignan Via Domitia",Non trouvé,Institut universitaire de technologie,Carcassonne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_perpignan_antenne_de_narbonne_universite_de_perpignan_via_domitia-6648
"IUT de Perpignan antenne de Carcassonne, Université de Perpignan Via Domitia",Non trouvé,Institut universitaire de technologie,Carcassonne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_perpignan_antenne_de_carcassonne_universite_de_perpignan_via_domitia-6649
"IUT de Nîmes, Université Montpellier II",Non trouvé,Institut universitaire de technologie,Nîmes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_nimes_universite_montpellier_ii-6650
"IUT de Nice Côte d'Azur - Site de Cannes - Département Tech de commercialisation, Université de Nice - Sophia Antipolis",Non trouvé,Institut universitaire de technologie,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_nice_cote_d_azur_site_de_cannes_departement_tech_de_commercialisation_universite_de_nice_sophia_antipolis-6651
"IUT de Nice Côte d'Azur - Site de Menton, Université de Nice - Sophia Antipolis",Non trouvé,Institut universitaire de technologie,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_nice_cote_d_azur_site_de_menton_universite_de_nice_sophia_antipolis-6652
"IUT de Nice Côte d'Azur Antenne de Sophia-Antipolis, Université de Nice - Sophia Antipolis",Non trouvé,Institut universitaire de technologie,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_nice_cote_d_azur_antenne_de_sophia_antipolis_universite_de_nice_sophia_antipolis-6653
"IUT de Nantes, Université de Nantes",Non trouvé,Institut universitaire de technologie,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iut_de_nantes_universite_de_nantes-6654
