name,email,sector,city,phone,website,address,formations,description,url
"UFR de sciences, espaces, sociétés, Université Toulouse - Jean Jaurès",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_espaces_societes_universite_toulouse_jean_jaures-6213
"UFR de sciences de l'Homme et de la société, Université Grenoble Alpes (COMUE)",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_l_homme_et_de_la_societe_universite_grenoble_alpes_comue-6214
"UFR de Sciences de la Terre et de l'Environnement, Université Aix-Marseille I",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_terre_et_de_l_environnement_universite_aix_marseille_i-6215
"UFR de sciences de la Terre et de la mer, Université Bordeaux I",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_terre_et_de_la_mer_universite_bordeaux_i-6216
"UFR de sciences de la matière, Université Paris-Est Marne-La-Vallée",Non trouvé,Unité de formation et de recherche,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_matiere_universite_paris_est_marne_la_vallee-6217
"UFR de sciences de la communication, Université Paris 13",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_communication_universite_paris_13-6218
"UFR de sciences de Cherbourg, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Saint-Lô,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_cherbourg_universite_de_caen_basse_normandie-6219
"UFR de sciences de l'éducation, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_l_education_universite_lille_3-6220
Faculté d'économie - Université de Montpellier,Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_d_economie_universite_de_montpellier-6221
"UFR de sciences de la vie et de la Terre, Université Toulouse III",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_vie_et_de_la_terre_universite_toulouse_iii-6222
"UFR5 UM3 - UFR5 de sciences du sujet et de la société, Université Montpellier III",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr5_um3_ufr5_de_sciences_du_sujet_et_de_la_societe_universite_montpellier_iii-6223
"UFR de sciences de la matière, Université Aix-Marseille I",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_matiere_universite_aix_marseille_i-6224
"UFR4 UPVM3 - Faculté des sciences sociales, des organisations et des institutions, Université Paul Valéry Montpellier 3",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr4_upvm3_faculte_des_sciences_sociales_des_organisations_et_des_institutions_universite_paul_valery_montpellier_3-6226
"UFR de sciences économiques et de gestion, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_economiques_et_de_gestion_universite_de_caen_basse_normandie-6227
"UFR des Humanités et Sciences Sociales, Université de Caen Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_des_humanites_et_sciences_sociales_universite_de_caen_normandie-6228
"UFR de sciences du langage, Université Stendhal - Grenoble 3",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_du_langage_universite_stendhal_grenoble_3-6229
"UFR de sciences de la vie, Université Pierre et Marie Curie - UPMC",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_de_la_vie_universite_pierre_et_marie_curie_upmc-6230
"UFR de sciences économiques et de gestion, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_economiques_et_de_gestion_universite_de_bourgogne-6231
UFR de sciences économiques et gestion - Université de Toulon,Non trouvé,Unité de formation et de recherche,Toulon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_economiques_et_gestion_universite_de_toulon-6232
"UFR de sciences économiques et gestion, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_economiques_et_gestion_universite_de_reims_champagne_ardenne-6233
"UFR SEGMI - UFR de sciences économiques, gestion, mathématiques, informatique, Université Paris Ouest Nanterre La Défense",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_segmi_ufr_de_sciences_economiques_gestion_mathematiques_informatique_universite_paris_ouest_nanterre_la_defense-6234
"UFR SEG - UFR de sciences économiques et de gestion, Université Paris-Est Marne-La-Vallée",Non trouvé,Unité de formation et de recherche,Champs-sur-Marne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_seg_ufr_de_sciences_economiques_et_de_gestion_universite_paris_est_marne_la_vallee-6235
"UFR de sciences biologiques, Université Bordeaux I",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sciences_biologiques_universite_bordeaux_i-6236
"Faculté des arts, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_des_arts_universite_de_strasbourg-6237
"UFR de santé médecine biologie humaine - Léonard de Vinci, Université Paris 13",Non trouvé,Unité de formation et de recherche,Bobigny,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_sante_medecine_biologie_humaine_leonard_de_vinci_universite_paris_13-6238
"UFR de psychologie, sciences de l'éducation, Université Aix-Marseille",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_psychologie_sciences_de_l_education_universite_aix_marseille-6239
"UFR de physique, Université Lille 1 - Sciences et Technologies",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_physique_universite_lille_1_sciences_et_technologies-6240
"UFR de psychologie, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_psychologie_universite_toulouse_ii-6241
"UFR de psychologie, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_psychologie_universite_lille_3-6242
"PLISE - UFR de philosophie, linguistique et sciences de l'éducation, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-plise_ufr_de_philosophie_linguistique_et_sciences_de_l_education_universite_de_strasbourg-6244
"UFR de pharmacie, Université Joseph Fourier - Grenoble 1",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_pharmacie_universite_joseph_fourier_grenoble_1-6245
"UFR de pharmacie, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_pharmacie_universite_de_reims_champagne_ardenne-6246
"UFR de pharmacie, Université Clermont-Ferrand I",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_pharmacie_universite_clermont_ferrand_i-6247
"UFR de médecine, Université Paris-Est Créteil Val-de-Marne",Non trouvé,Unité de formation et de recherche,Créteil,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_paris_est_creteil_val_de_marne-6248
"UFR de médecine, Université Joseph Fourier - Grenoble 1",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_joseph_fourier_grenoble_1-6249
"UFR de psychologie, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_psychologie_universite_de_caen_basse_normandie-6250
"UFR de psychologie, sciences sociales, sciences de l'éducation, Université Clermont-Ferrand II",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_psychologie_sciences_sociales_sciences_de_l_education_universite_clermont_ferrand_ii-6251
"UFR de médecine, Université de Tours",Non trouvé,Unité de formation et de recherche,Tours,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_de_tours-6252
"UFR de physique chimie automatique, Université Toulouse III",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_physique_chimie_automatique_universite_toulouse_iii-6253
"UFR de philosophie université Charles de Gaulle, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_philosophie_universite_charles_de_gaulle_universite_lille_3-6254
"UFR de physique et ingénierie, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_physique_et_ingenierie_universite_de_strasbourg-6255
"UFR de physique, Université Bordeaux I",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_physique_universite_bordeaux_i-6256
"UFR de philosophie, Université Rennes 1",Non trouvé,Unité de formation et de recherche,Rennes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_philosophie_universite_rennes_1-6257
"UFR de médecine, Université de Reims Champagne-Ardenne",Non trouvé,Unité de formation et de recherche,Reims,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_de_reims_champagne_ardenne-6258
"UFR de médecine, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_de_nice_sophia_antipolis-6259
"UFR de médecine, Université de Caen Basse-Normandie",Non trouvé,Unité de formation et de recherche,Caen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_de_caen_basse_normandie-6260
"UFR de médecine et techniques médicales, Université de Nantes",Non trouvé,Unité de formation et de recherche,Nantes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_et_techniques_medicales_universite_de_nantes-6261
"UFR de médecine (site Villemin), Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_site_villemin_universite_paris_diderot-6262
"UFR de médecine (site Xavier Bichat), Université Paris Diderot",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_site_xavier_bichat_universite_paris_diderot-6263
"UFR de mathématiques, Université Paris-Est Marne-La-Vallée",Non trouvé,Unité de formation et de recherche,Melun,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_mathematiques_universite_paris_est_marne_la_vallee-6265
"UFR de mathématiques, Université Lille 1 - Sciences et Technologies",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_mathematiques_universite_lille_1_sciences_et_technologies-6266
"UFR de médecine, Université Clermont-Ferrand I",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_clermont_ferrand_i-6267
"UFR de médecine et pharmacie, Université de Rouen",Non trouvé,Unité de formation et de recherche,Rouen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_et_pharmacie_universite_de_rouen-6268
"MED MTP UM1 - UFR de médecine Montpellier 1, Université Montpellier I",Non trouvé,Unité de formation et de recherche,Montpellier,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-med_mtp_um1_ufr_de_medecine_montpellier_1_universite_montpellier_i-6269
"UFR de médecine, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_universite_de_bourgogne-6270
"UFR de médecine et pharmacie, Université de Poitiers",Non trouvé,Unité de formation et de recherche,Poitiers,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_et_pharmacie_universite_de_poitiers-6272
"UFR de médecine et des sciences de la santé, Université de Bretagne Occidentale",Non trouvé,Unité de formation et de recherche,Quimper,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_medecine_et_des_sciences_de_la_sante_universite_de_bretagne_occidentale-6273
"MED NIM UM1 - UFR de médecine - antenne de Nîmes, Université Montpellier I",Non trouvé,Unité de formation et de recherche,Nîmes,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-med_nim_um1_ufr_de_medecine_antenne_de_nimes_universite_montpellier_i-6274
"UFR Mathématiques, informatique, management, économie, Université de Lille 3",Non trouvé,Unité de formation et de recherche,Villeneuve-d'Ascq,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_mathematiques_informatique_management_economie_universite_de_lille_3-6275
"UFR de mathématiques et informatique, Université Bordeaux I",Non trouvé,Unité de formation et de recherche,Bordeaux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_mathematiques_et_informatique_universite_bordeaux_i-6278
"UFR de l'Orient et du monde arabe, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_l_orient_et_du_monde_arabe_universite_de_la_sorbonne_nouvelle-6279
"UFR de littérature générale et comparée, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_litterature_generale_et_comparee_universite_de_la_sorbonne_nouvelle-6281
"Université Paris Ouest Nanterre La Défense - UFR Philosophie, Information-Communication, Langage, Littérature, Arts du spectacle",Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-universite_paris_ouest_nanterre_la_defense_ufr_philosophie_information_communication_langage_litterature_arts_du_spectacle-6282
"UFR de lettres, langues, sciences humaines et sport, Université Pau et Pays de l'Adour",Non trouvé,Unité de formation et de recherche,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_lettres_langues_sciences_humaines_et_sport_universite_pau_et_pays_de_l_adour-6285
"UFR de littérature et linguistique françaises et latines, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_litterature_et_linguistique_francaises_et_latines_universite_de_la_sorbonne_nouvelle-6286
"UFR de lettres, philosophie et musique, Université Toulouse II",Non trouvé,Unité de formation et de recherche,Toulouse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_lettres_philosophie_et_musique_universite_toulouse_ii-6288
"UFR de linguistique et phonétique générales et appliquées, Université de la Sorbonne Nouvelle",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_linguistique_et_phonetique_generales_et_appliquees_universite_de_la_sorbonne_nouvelle-6289
"UFR de lettres modernes, Université Lille 3",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_lettres_modernes_universite_lille_3-6291
"IUP Tourisme, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iup_tourisme_universite_de_nice_sophia_antipolis-6736
"2001 - IUP Sport et management, Université Bordeaux II",Non trouvé,Unité de formation et de recherche,Pau,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-2001_iup_sport_et_management_universite_bordeaux_ii-6737
"IUP PVIA - IUP productions végétales et industries agroalimentaires, Université Picardie Jules Verne Amiens",Non trouvé,Unité de formation et de recherche,Amiens,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iup_pvia_iup_productions_vegetales_et_industries_agroalimentaires_universite_picardie_jules_verne_amiens-6738
"IUPML - IUP métiers du livre, Université Pierre Mendès France - Grenoble 2",Non trouvé,Unité de formation et de recherche,Grenoble,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iupml_iup_metiers_du_livre_universite_pierre_mendes_france_grenoble_2-6739
"IUP Management et gestion des entreprises, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iup_management_et_gestion_des_entreprises_universite_de_nice_sophia_antipolis-6744
"IUP Miage, Université de Nice - Sophia Antipolis",Non trouvé,Unité de formation et de recherche,Nice,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iup_miage_universite_de_nice_sophia_antipolis-6745
"Ecole universitaire de management, Université d'Auvergne",Non trouvé,Unité de formation et de recherche,Clermont-Ferrand,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ecole_universitaire_de_management_universite_d_auvergne-6746
"IUP MIAGE - IUP méthodes informatiques appliquées à la gestion des entreprises, Université Picardie Jules Verne Amiens",Non trouvé,Unité de formation et de recherche,Amiens,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-iup_miage_iup_methodes_informatiques_appliquees_a_la_gestion_des_entreprises_universite_picardie_jules_verne_amiens-6754
"ULCO - Centre universitaire des Darses, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Dunkerque,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ulco_centre_universitaire_des_darses_universite_du_littoral_cote_d_opale-6781
"ULCO - Centre universitaire Descartes, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ulco_centre_universitaire_descartes_universite_du_littoral_cote_d_opale-6783
"Centre universitaire de Sarreguemines - Antenne de droit, Université de Lorraine",Non trouvé,Unité de formation et de recherche,Sarreguemines,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_universitaire_de_sarreguemines_antenne_de_droit_universite_de_lorraine-6784
"UFR Economie et gestion - antenne d'Arles, Université d'Aix-Marseille",Non trouvé,Unité de formation et de recherche,Arles,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_economie_et_gestion_antenne_d_arles_universite_d_aix_marseille-6785
"Centre universitaire d'Agen - site du Pin, Université Bordeaux III",Non trouvé,Unité de formation et de recherche,Agen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_universitaire_d_agen_site_du_pin_universite_bordeaux_iii-6786
"UFR de droit, des sciences économiques et de gestion - site de Laval, Université du Maine",Non trouvé,Unité de formation et de recherche,Changé,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_de_droit_des_sciences_economiques_et_de_gestion_site_de_laval_universite_du_maine-6788
"DEJA - Département d'études juridiques d'Agen, Université de Bordeaux",Non trouvé,Unité de formation et de recherche,Agen,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-deja_departement_d_etudes_juridiques_d_agen_universite_de_bordeaux-6789
"Centre universitaire de la Charente site Segonzac annexe UFR de Droit Poitiers, Université de Poitiers",Non trouvé,Unité de formation et de recherche,Angoulême,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_universitaire_de_la_charente_site_segonzac_annexe_ufr_de_droit_poitiers_universite_de_poitiers-6790
"Centre universitaire de Montperrin, Université Paul Cézanne - Aix-Marseille III",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_universitaire_de_montperrin_universite_paul_cezanne_aix_marseille_iii-6791
"CUEEP - Boulogne-sur-Mer, Université du Littoral Côte d'Opale",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cueep_boulogne_sur_mer_universite_du_littoral_cote_d_opale-6792
CUCDB - Centre universitaire catholique de Bourgogne,Non trouvé,Unité de formation et de recherche,Dijon,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cucdb_centre_universitaire_catholique_de_bourgogne-6793
"CUEEP - ULCO - Centre universitaire économie éducation permanente, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Arras,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cueep_ulco_centre_universitaire_economie_education_permanente_universite_du_littoral_cote_d_opale-6794
"CUEEP - ULCO - Centre universitaire économie éducation permanente, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Lille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cueep_ulco_centre_universitaire_economie_education_permanente_universite_du_littoral_cote_d_opale-6795
"UFR Droit et science politique - antenne d'Arles, Université d'Aix-Marseille",Non trouvé,Unité de formation et de recherche,Aix-en-Provence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufr_droit_et_science_politique_antenne_d_arles_universite_d_aix_marseille-6797
"Centre Saint-Charles, Université Aix-Marseille I",Non trouvé,Unité de formation et de recherche,Marseille,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_saint_charles_universite_aix_marseille_i-6799
"Centre Stendhal de Valence, Université Stendhal - Grenoble 3",Non trouvé,Unité de formation et de recherche,Valence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_stendhal_de_valence_universite_stendhal_grenoble_3-6800
"ULCO - Centre universitaire Capécure, Université du Littoral - Côte d'Opale",Non trouvé,Unité de formation et de recherche,Boulogne-sur-Mer,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ulco_centre_universitaire_capecure_universite_du_littoral_cote_d_opale-6802
"Centre universitaire Condorcet, Université de Bourgogne",Non trouvé,Unité de formation et de recherche,Le Creusot,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_universitaire_condorcet_universite_de_bourgogne-6803
"CPPCA - Centre pluridisciplinaire des préparations aux concours administratifs, Université Paul Verlaine de Metz",Non trouvé,Unité de formation et de recherche,Metz,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cppca_centre_pluridisciplinaire_des_preparations_aux_concours_administratifs_universite_paul_verlaine_de_metz-6841
"Faculté de droit et des sciences économiques - site de Brive, Université de Limoges",Non trouvé,Unité de formation et de recherche,Brive-la-Gaillarde,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-faculte_de_droit_et_des_sciences_economiques_site_de_brive_universite_de_limoges-6849
"CILEC - Centre international de langue et civilisation, Université Jean Monnet de Saint-Etienne",Non trouvé,Unité de formation et de recherche,Saint-Étienne,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cilec_centre_international_de_langue_et_civilisation_universite_jean_monnet_de_saint_etienne-6857
"CEU - Centre européen universitaire, Nancy-Université - Nancy 2",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceu_centre_europeen_universitaire_nancy_universite_nancy_2-6879
"CEERE - Centre européen d'enseignement et de recherche en éthique, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceere_centre_europeen_d_enseignement_et_de_recherche_en_ethique_universite_de_strasbourg-6880
"CEUBA - Centre d'études universitaires de Bourg et de l'Ain, Université Jean Moulin - Lyon 3",Non trouvé,Unité de formation et de recherche,Bourg-en-Bresse,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceuba_centre_d_etudes_universitaires_de_bourg_et_de_l_ain_universite_jean_moulin_lyon_3-6881
"Centre d'études supérieures de Châteauroux, Université d'Orléans",Non trouvé,Unité de formation et de recherche,Châteauroux,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_d_etudes_superieures_de_chateauroux_universite_d_orleans-6886
"CESS - Centre d'études scientifiques supérieures d'Epinal - antenne de la faculté des sciences de Vandoeuvre, Nancy-Université - Université Henri Poincaré",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cess_centre_d_etudes_scientifiques_superieures_d_epinal_antenne_de_la_faculte_des_sciences_de_vandoeuvre_nancy_universite_universite_henri_poincare-6888
"CESS - Centre d'études scientifiques supérieures de Bar le Duc, Nancy-Université - Université Henri Poincaré",Non trouvé,Unité de formation et de recherche,Nancy,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cess_centre_d_etudes_scientifiques_superieures_de_bar_le_duc_nancy_universite_universite_henri_poincare-6892
"CEJE - Centre d'études juridiques d'Epinal, Université de Lorraine",Non trouvé,Unité de formation et de recherche,Épinal,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceje_centre_d_etudes_juridiques_d_epinal_universite_de_lorraine-6893
"CERCOL - Centre d'études et recherches sur l'urbanisme construction et logement, Université Panthéon-Assas",Non trouvé,Unité de formation et de recherche,Paris,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cercol_centre_d_etudes_et_recherches_sur_l_urbanisme_construction_et_logement_universite_pantheon_assas-6894
"CEIPI - Centre d'études internationales de la propriété intellectuelle, Université de Strasbourg",Non trouvé,Unité de formation et de recherche,Strasbourg,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ceipi_centre_d_etudes_internationales_de_la_propriete_intellectuelle_universite_de_strasbourg-6895
"UFRAPS - Centre Drôme-Ardèche Site Rabelais, Université Joseph Fourier - Grenoble 1",Non trouvé,Unité de formation et de recherche,Valence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-ufraps_centre_drome_ardeche_site_rabelais_universite_joseph_fourier_grenoble_1-6902
Centre des relations avec les entreprises et de la formation permanente,Non trouvé,Unité de formation et de recherche,Nanterre,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-centre_des_relations_avec_les_entreprises_et_de_la_formation_permanente-6903
"CDA - Centre Drôme-Ardèche Site Briffaut, Université Joseph Fourier - Grenoble 1",Non trouvé,Unité de formation et de recherche,Valence,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cda_centre_drome_ardeche_site_briffaut_universite_joseph_fourier_grenoble_1-6904
"CERMOSEM - Centre de recherches montagnes sèches et méditerranéennes, Université Joseph Fourier - Grenoble 1",Non trouvé,Unité de formation et de recherche,Privas,Non trouvé,Non trouvé,,,,https://diplomeo.com/etablissement-cermosem_centre_de_recherches_montagnes_seches_et_mediterraneennes_universite_joseph_fourier_grenoble_1-6913
